_id,name,price,description,discount,vendors,scrapedAt,__v,originalPrice,reviews,rating,availability,badge,image
674b28a13734207c0e528160,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120 Processor, 16GB RAM, 64GB SSD, Intel UHD Graphics, 720p Webcam, WiFi, HDMI, Win 11 S, Silver (Renewed)",$203.15$239.00,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 15:00:49.305,0,$239.00,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/61iwOt0zV0L._AC_UY218_.jpg
674b28a13734207c0e528162,"acer Gateway Chromebook 311 CBO311-1H-C1MX Laptop | Intel Celeron N4500 | 11.6"" HD (1366 x 768) Display | 4GB LPDDR4X | 64GB eMMC | Wi-Fi 5 802.11ac | Chrome OS | Star Black",$146.00$199.99,FREE deliveryMore Buying Choices$119.99(37+ used & new offers),,[],2024-11-30 15:00:49.308,0,$199.99,,4.5 out of 5 stars,,,https://m.media-amazon.com/images/I/61s7XxkIC5L._AC_UY218_.jpg
674b28a13734207c0e528164,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",$192.00$269.00,FREE delivery Dec 4 - 6 Only 4 left in stock - order soon.,,[],2024-11-30 15:00:49.310,0,$269.00,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61IpRGnny7L._AC_UY218_.jpg
674b28a13734207c0e528166,"ApoloSign 15.6"" Full HD Laptop, 12GB RAM, 512GB SSD, Expandable to 1TB, Intel N5095 Processor, Dual-Band WiFi, 178° Viewing Angle, Dual Speakers-Gray",$279.00$899.99,"FREE delivery Fri, Dec 6 Or fastest delivery Tomorrow, Dec 1",,[],2024-11-30 15:00:49.312,0,$899.99,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71ZtwDQxI3L._AC_UY218_.jpg
674b28a13734207c0e528168,"Lenovo IdeaPad Laptop, 15.6"" FHD LED Business Laptop Computer, Inter Core i5-1235U 10-Core Processor, 40GB RAM 1TB SSD, Windows 11 Pro Laptop, Camera Privacy Shutter, PLUSERA Earphones, Cloud Grey",$579.99,"FREE delivery Fri, Dec 6 Or fastest delivery Tue, Dec 3 Only 18 left in stock - order soon.",,[],2024-11-30 15:00:49.314,0,,,,,,https://m.media-amazon.com/images/I/71s3dXQP6kL._AC_UY218_.jpg
674b28a13734207c0e52816a,"16 Inch Laptop Computer, Gaming Laptop, 16GB RAM 512GB SSD, Intel 12th Gen N95 Processor(up to 3.4GHz), FHD 1920 * 1200, 180 Angle Opening, Fingerprint Unlock, Backlit Keyboard, Windows 11 Pro",$296.99$349.99,Exclusive Prime priceFREE delivery,,[],2024-11-30 15:00:49.315,0,$349.99,,4.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71FVaZZV2TL._AC_UL640_QL65_.jpg
674b28a13734207c0e52816c,,,,,[],2024-11-30 15:00:49.317,0,,,,,,
674b28a13734207c0e52816e,,,,,[],2024-11-30 15:00:49.319,0,,,,,,
674b28a13734207c0e528170,,,,,[],2024-11-30 15:00:49.321,0,,,,,,
674b28a13734207c0e528172,,,,,[],2024-11-30 15:00:49.323,0,,,,,,
674b28a13734207c0e528174,,"$1,001.72$1,449.99$699.99$899.99$1,139.99$1,349.99",,,[],2024-11-30 15:00:49.325,0,"$1,449.99$899.99$1,349.99",,,,,
674b28a13734207c0e528176,,,,,[],2024-11-30 15:00:49.327,0,,,,,,
674b28a13734207c0e528178,"HP 14 inch Laptop, HD Display, 12th Generation Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 14-dq5009nr (2024)",$249.99$319.00,"FREE delivery Fri, Dec 6 More Buying Choices$228.64(10 used & new offers)",,[],2024-11-30 15:00:49.329,0,$319.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/81tnwNLrlDL._AC_UY218_.jpg
674b28a13734207c0e52817a,"Lenovo V15 G2 Laptop, 15.6"" FHD Screen, Intel Dual-core Processor, 16GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",$338.00$5.63$469.00,"FREE delivery Dec 4 - 6 Or fastest delivery Tue, Dec 3 Only 4 left in stock - order soon.More Buying Choices$331.55(5 used & new offers)",,[],2024-11-30 15:00:49.330,0,$5.63$469.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/71LoMk4Cn7L._AC_UY218_.jpg
674b28a13734207c0e52817c,"15.6"" FHD IPS Business Laptop, 32GB RAM 1TB SSD, AMD Ryzen 5(Beat i3-1215U, 4 Cores Up to 3.7GHz), 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, Wi-Fi 5, BT5.2, Numpad",$379.00$789.99,"Exclusive Prime priceFREE delivery Dec 6 - 12 Or fastest delivery Tue, Dec 3",,[],2024-11-30 15:00:49.332,0,$789.99,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71R5yldO+xL._AC_UY218_.jpg
674b28a13734207c0e52817e,"16 Inch Laptop Computer, Gaming Laptop, 16GB RAM 512GB SSD, Intel 12th Gen N95 Processor(up to 3.4GHz), FHD 1920 * 1200, 180 Angle Opening, Fingerprint Unlock, Backlit Keyboard, Windows 11 Pro",$296.99$349.99,Exclusive Prime priceFREE delivery,,[],2024-11-30 15:00:49.334,0,$349.99,,4.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71FVaZZV2TL._AC_UL640_QL65_.jpg
674b28a13734207c0e528180,"15.6 Inch Laptop with Office 365, 12GB RAM, 640GB Storage, 5305U Processor, HD Display, Newest Windows 11 Laptops Computer, Wi-Fi 5, Numpad, USB3.0, Type-C, Long Battery Life. NIMO 17.3 FHD Laptop, Intel 6 Core i3-1215U, 32GB RAM, 1TB SSD, (Beat i5-1135G7, Up to 4.4GHz), 65W Type-C, Fingerprint, Backlit Keyboard, IPS Business Computer, Numpad, Win 11 NIMO 15.6 Laptop, 12th Gen Intel Core i3-1215U (Up to 4.4GHz, 6 Cores, Beat i5-1135G7), 32GB RAM 1TB SSD, IPS FHD Display, Fingerprint, Backlit Keyboard, Wi-Fi 6, BT5.2, Type C, Win 11 Laptop Computer Windows Laptop 16GB DDR4 512GB M.2 SSD Traditional Laptop Computers 16-inch IPS FHD Windows11 WIFI5 BT5.0 HDMI Type-C USB3.2 Home Laptops Office Laptops","$359.99$215.56$1,199.99$449.99$799.99$399.99$5.00$549.99$359.99$1,299.99",$60.00 off coupon appliedSave $60.00  with coupon Exclusive Prime priceExclusive Prime priceExclusive Prime price,,[],2024-11-30 15:00:49.336,0,"$215.56$1,199.99$799.99$5.00$549.99$1,299.99",,3.0 out of 5 stars5.0 out of 5 stars5.0 out of 5 stars5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/81J4NJ9ZiGL._AC_UL320_.jpg
674b28a13734207c0e528182,,,,,[],2024-11-30 15:00:49.338,0,,,,,,
674b28a13734207c0e528184,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",$279.99$321.99,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2 More Buying Choices$237.59(17+ used & new offers)",,[],2024-11-30 15:00:49.340,0,$321.99,,4.4 out of 5 stars,,,https://m.media-amazon.com/images/I/61gKkYQn6lL._AC_UY218_.jpg
674b28a13734207c0e528186,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",$262.65$399.00,"FREE delivery Wed, Dec 4",,[],2024-11-30 15:00:49.342,0,$399.00,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/61Uw0-2+2YL._AC_UY218_.jpg
674b28a13734207c0e528188,"HP Lastest 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U (64GB RAM | 2T SSD), Numeric Keypad, Webcam, Window 11 Pro, MS Office Pro 2024","$799.99$1,799.98",Exclusive Prime priceFREE delivery Dec 13 - 17 Or fastest delivery Dec 12 - 13,,[],2024-11-30 15:00:49.344,0,"$1,799.98",,4.9 out of 5 stars,,,https://m.media-amazon.com/images/I/71RCGg-QUzL._AC_UY218_.jpg
674b28a13734207c0e52818a,"ASUS 2024 Vivobook Go 11.6” HD Laptop, Intel Dual Core N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home in S Mode, Star Black, L210KA-ES04",$204.99$229.99,"FREE delivery Dec 4 - 6 Or fastest delivery Tue, Dec 3 Only 14 left in stock - order soon.More Buying Choices$119.59(7+ used & new offers)",,[],2024-11-30 15:00:49.346,0,$229.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/51xxONbwsvL._AC_UY218_.jpg
674b28a13734207c0e52818c,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, Touch ID; Midnight","$844.00$1,099.00",FREE deliveryUsually ships within 1 to 2 months,,[],2024-11-30 15:00:49.347,0,"$1,099.00",,4.6 out of 5 stars,,,https://m.media-amazon.com/images/I/71x9JI-Il0L._AC_UY218_.jpg
674b28a13734207c0e52818e,"15.6 FHD IPS Laptop Computer Student, 16GB RAM 1TB SSD, 4-Cores Pentium N100 (Up to 3.4GHz), Backlit Keyboard, Fingerprint, 2 Years Warranty, Win 11",$299.99$999.00,"Exclusive Prime price FREE delivery Dec 4 - 6 Or fastest delivery Tue, Dec 3",,[],2024-11-30 15:00:49.349,0,$999.00,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/610qTsXzq+L._AC_UY218_.jpg
674b28a13734207c0e528190,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8GB DDR5 RAM, 128GB SSD, Windows 11 Home, Fast Charging, Webcam Sheild, Mixed Black, E1504FA-AS33",$276.00$4.81$299.99,FREE deliveryOnly 1 left in stock - order soon.More Buying Choices$271.96(17+ used & new offers),,[],2024-11-30 15:00:49.351,0,$4.81$299.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/71TfjqvF4YL._AC_UY218_.jpg
674b28a13734207c0e528192,"ASUS 15.6” Vivobook Go Laptop, Intel Dual Core N4500, 4GB RAM, 128GB SSD, Windows 11 in S Mode, Star Black, L510KA-ES04",$212.00$229.99,"FREE delivery Dec 4 - 6 Or fastest delivery Wed, Dec 4",,[],2024-11-30 15:00:49.353,0,$229.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61KZBt8QeGL._AC_UY218_.jpg
674b28a13734207c0e528194,"Apple 2022 MacBook Air Laptop with M2 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera; Midnight",$749.00$999.00,"FREE delivery Fri, Dec 6 Or fastest delivery Tomorrow, Dec 1",,[],2024-11-30 15:00:49.356,0,$999.00,,4.7 out of 5 stars,,,https://m.media-amazon.com/images/I/719C6bJv8jL._AC_UY218_.jpg
674b28a13734207c0e528196,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120 Processor, 16GB RAM, 64GB SSD, Intel UHD Graphics, 720p Webcam, WiFi, HDMI, Win 11 S, Silver (Renewed)",$203.15$239.00,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2",,[],2024-11-30 15:00:49.358,0,$239.00,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/61iwOt0zV0L._AC_UY218_.jpg
674b28a13734207c0e528198,"acer Gateway Chromebook 311 CBO311-1H-C1MX Laptop | Intel Celeron N4500 | 11.6"" HD (1366 x 768) Display | 4GB LPDDR4X | 64GB eMMC | Wi-Fi 5 802.11ac | Chrome OS | Star Black",$146.00$199.99,FREE deliveryMore Buying Choices$119.99(37+ used & new offers),,[],2024-11-30 15:00:49.360,0,$199.99,,4.5 out of 5 stars,,,https://m.media-amazon.com/images/I/61s7XxkIC5L._AC_UY218_.jpg
674b28a13734207c0e52819a,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",$192.00$269.00,FREE delivery Dec 4 - 6 Only 4 left in stock - order soon.,,[],2024-11-30 15:00:49.361,0,$269.00,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61IpRGnny7L._AC_UY218_.jpg
674b28a13734207c0e52819c,"ApoloSign 15.6"" Full HD Laptop, 12GB RAM, 512GB SSD, Expandable to 1TB, Intel N5095 Processor, Dual-Band WiFi, 178° Viewing Angle, Dual Speakers-Gray",$279.00$899.99,"FREE delivery Fri, Dec 6 Or fastest delivery Tomorrow, Dec 1",,[],2024-11-30 15:00:49.363,0,$899.99,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71ZtwDQxI3L._AC_UY218_.jpg
674b28a13734207c0e52819e,,,,,[],2024-11-30 15:00:49.365,0,,,,,,
674b28a13734207c0e5281a0,,,,,[],2024-11-30 15:00:49.367,0,,,,,,
674b28a13734207c0e5281a2,,,,,[],2024-11-30 15:00:49.370,0,,,,,,
674b28a13734207c0e5281a4,,,,,[],2024-11-30 15:00:49.372,0,,,,,,
674b28a13734207c0e5281a6,,"$1,001.72$1,449.99$699.99$899.99$1,139.99$1,349.99",,,[],2024-11-30 15:00:49.374,0,"$1,449.99$899.99$1,349.99",,,,,
674b28a13734207c0e5281a8,,,,,[],2024-11-30 15:00:49.376,0,,,,,,
674b28a13734207c0e5281aa,"HP 14 inch Laptop, HD Display, 12th Generation Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 14-dq5009nr (2024)",$249.99$319.00,"FREE delivery Fri, Dec 6 Or fastest delivery Mon, Dec 2 More Buying Choices$228.64(10 used & new offers)",,[],2024-11-30 15:00:49.378,0,$319.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/81tnwNLrlDL._AC_UY218_.jpg
674b28a13734207c0e5281ac,"15.6"" FHD IPS Business Laptop, 32GB RAM 1TB SSD, AMD Ryzen 5(Beat i3-1215U, 4 Cores Up to 3.7GHz), 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, Wi-Fi 5, BT5.2, Numpad",$379.00$789.99,"Exclusive Prime priceFREE delivery Dec 6 - 12 Or fastest delivery Tue, Dec 3",,[],2024-11-30 15:00:49.379,0,$789.99,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/71R5yldO+xL._AC_UY218_.jpg
674b28a13734207c0e5281ae,"acer Aspire 3 A315-24PT-R0UX Slim Laptop, 15.6"" Full HD IPS Touch Display, AMD Ryzen 5 7520U Quad-Core Processor, AMD Radeon Graphics, 16GB LPDDR5, 512GB NVMe SSD, Wi-Fi 6, Windows 11 Home",$457.00$519.99,FREE delivery Dec 4 - 5,,[],2024-11-30 15:00:49.381,0,$519.99,,4.4 out of 5 stars,,,https://m.media-amazon.com/images/I/618fgPkGVRL._AC_UY218_.jpg
674b28a13734207c0e5281b0,"ASUS ROG Strix G16 (2024) Gaming Laptop, 16” 16:10 FHD 165Hz Display, NVIDIA® GeForce RTX™ 4060, Intel Core i7-13650HX, 16GB DDR5, 1TB PCIe Gen4 SSD, Wi-Fi 6E, Windows 11, G614JV-AS74","$1,099.99$12.48$1,399.99","FREE delivery Fri, Dec 6",,[],2024-11-30 15:00:49.384,0,"$12.48$1,399.99",,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/81GrCeuCzxL._AC_UL640_QL65_.jpg
674b28a13734207c0e5281b2,,,,,[],2024-11-30 15:00:49.387,0,,,,,,
674b28a13734207c0e5281b4,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",$262.65$399.00,"FREE delivery Wed, Dec 4",,[],2024-11-30 15:00:49.390,0,$399.00,,4.3 out of 5 stars,,,https://m.media-amazon.com/images/I/61Uw0-2+2YL._AC_UY218_.jpg
674b28a13734207c0e5281b6,"Lenovo V15 G2 Laptop, 15.6"" FHD Screen, Intel Dual-core Processor, 16GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",$331.55$5.53$469.00,"FREE delivery Dec 5 - 9 Or fastest delivery Tue, Dec 3",,[],2024-11-30 15:00:49.392,0,$5.53$469.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/71LoMk4Cn7L._AC_UY218_.jpg
674b28a13734207c0e5281b8,"HP Lastest 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U (64GB RAM | 2T SSD), Numeric Keypad, Webcam, Window 11 Pro, MS Office Pro 2024","$799.99$1,799.98",Exclusive Prime priceFREE delivery Dec 13 - 17 Or fastest delivery Dec 12 - 13,,[],2024-11-30 15:00:49.394,0,"$1,799.98",,4.9 out of 5 stars,,,https://m.media-amazon.com/images/I/71RCGg-QUzL._AC_UY218_.jpg
674b28a13734207c0e5281ba,"HP Flagship Touchscreen Laptop Computer • Win 11 Pro • 2024 Office Lifetime • 15.6"" Full HD Touchscreen • Intel i3 1215U • Wi-Fi 5 • Anti-Glare HD Display w/JAWFOAL Bundle (16G RAM • 512GB SSD)",$499.99$8.33$799.99,FREE delivery Dec 13 - 17 Or fastest delivery Dec 12 - 13,,[],2024-11-30 15:00:49.397,0,$8.33$799.99,,4.4 out of 5 stars,,,https://m.media-amazon.com/images/I/71tmo-TA2IL._AC_UY218_.jpg
674b28a13734207c0e5281bc,"HP Newest 255 G10 Laptop for Home or Work, 16GB RAM, 1TB SSD, 15.6"" Full HD, Ryzen 3 7330U (Beat Intel i5-1135G7), Ethernet Port, HDMI, USB-C, Windows 11 Pro, Business and Fun Ready (2024)",$399.99$599.99,"Exclusive Prime priceFREE delivery Dec 6 - 12 Or fastest delivery Tue, Dec 3",,[],2024-11-30 15:00:49.399,0,$599.99,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/71HYs8c4e-L._AC_UY218_.jpg
674b28a13734207c0e5281be,"ASUS 2024 Vivobook Go 11.6” HD Laptop, Intel Dual Core N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home in S Mode, Star Black, L210KA-ES04",$204.99$229.99,"FREE delivery Dec 4 - 5 Or fastest delivery Tue, Dec 3 Only 14 left in stock - order soon.More Buying Choices$119.59(7+ used & new offers)",,[],2024-11-30 15:00:49.402,0,$229.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/51xxONbwsvL._AC_UY218_.jpg
674b28a13734207c0e5281c0,"Apple 2024 MacBook Air 13-inch Laptop with M3 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, Touch ID; Midnight","$844.00$1,099.00",FREE deliveryUsually ships within 1 to 2 months,,[],2024-11-30 15:00:49.403,0,"$1,099.00",,4.6 out of 5 stars,,,https://m.media-amazon.com/images/I/71x9JI-Il0L._AC_UY218_.jpg
674b28a13734207c0e5281c2,"15.6 FHD IPS Laptop Computer Student, 16GB RAM 1TB SSD, 4-Cores Pentium N100 (Up to 3.4GHz), Backlit Keyboard, Fingerprint, 2 Years Warranty, Win 11",$299.99$999.00,"Exclusive Prime price FREE delivery Dec 4 - 6 Or fastest delivery Tue, Dec 3",,[],2024-11-30 15:00:49.405,0,$999.00,,5.0 out of 5 stars,,,https://m.media-amazon.com/images/I/610qTsXzq+L._AC_UY218_.jpg
674b28a13734207c0e5281c4,"ASUS 15.6” Vivobook Go Laptop, Intel Dual Core N4500, 4GB RAM, 128GB SSD, Windows 11 in S Mode, Star Black, L510KA-ES04",$212.00$229.99,"FREE delivery Dec 4 - 6 Or fastest delivery Tue, Dec 3",,[],2024-11-30 15:00:49.407,0,$229.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61KZBt8QeGL._AC_UY218_.jpg
674b28a13734207c0e5281c6,"ASUS Vivobook Go 15.6” FHD Slim Laptop, AMD Ryzen 3 7320U Quad Core Processor, 8GB DDR5 RAM, 128GB SSD, Windows 11 Home, Fast Charging, Webcam Sheild, Mixed Black, E1504FA-AS33",$276.00$4.81$299.99,FREE deliveryOnly 1 left in stock - order soon.More Buying Choices$271.96(17+ used & new offers),,[],2024-11-30 15:00:49.409,0,$4.81$299.99,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/71TfjqvF4YL._AC_UY218_.jpg
674b28a13734207c0e5281c8,"Apple 2024 MacBook Air 15-inch Laptop with M3 chip: Built for Apple Intelligence, 15.3-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, Touch ID; Midnight","$1,044.00$1,299.00",FREE deliveryUsually ships within 1 to 2 months,,[],2024-11-30 15:00:49.411,0,"$1,299.00",,4.7 out of 5 stars,,,https://m.media-amazon.com/images/I/71tvcLXujtL._AC_UY218_.jpg
674b28a13734207c0e5281ca,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",$194.34$269.00,"FREE delivery Wed, Dec 4 Or fastest delivery Tue, Dec 3 Only 1 left in stock - order soon.More Buying Choices$192.00(35 new offers)",,[],2024-11-30 15:00:49.413,0,$269.00,,4.1 out of 5 stars,,,https://m.media-amazon.com/images/I/61IpRGnny7L._AC_UY218_.jpg
674b28a13734207c0e5281cc,"HP Stream 14"" HD Lightweight Laptop, Intel Celeron N4120, 16GB RAM, 224GB Storage(64GB eMMC + 160GB Docking Station), Intel UHD Graphics, HD Webcam, 1 Year Office 365, WiFi, Bluetooth, Win 11s, White",$249.00$349.00,"FREE delivery Wed, Dec 4",,[],2024-11-30 15:00:49.415,0,$349.00,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/81OU+TtizpL._AC_UY218_.jpg
674b28a13734207c0e5281ce,"Laptop Screen Extender 14 inch, FHD 1080P IPS Panel, Plug & Play, Portable Monitor for Laptop, for 13-16"" laptops (Wins, macOS (M3 Only), Switch, PS4)",$199.99$259.99,"FREE delivery Fri, Dec 6 Or fastest delivery Tomorrow, Dec 1",,[],2024-11-30 15:00:49.418,0,$259.99,,4.2 out of 5 stars,,,https://m.media-amazon.com/images/I/71Ki-rH8rOL._AC_UL640_QL65_.jpg
674b28a13734207c0e5281d0,,,,,[],2024-11-30 15:00:49.420,0,,,,,,
674b28a13734207c0e5281d2,,,,,[],2024-11-30 15:00:49.423,0,,,,,,
674b28a13734207c0e5281d4,,,,,[],2024-11-30 15:00:49.425,0,,,,,,
674b28a13734207c0e5281d6,,,,,[],2024-11-30 15:00:49.426,0,,,,,,
674b3ce5c915b8d54b8dd370,"HP 14 inch Laptop, HD Display, 12th Generation Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 14-dq5009nr (2024)",$249.99$319.00,,,[],2024-11-30 16:26:59.279,0,$319.00,Products highlighted as 'Overall Pick' are:Rated 4+ starsPurchased oftenReturned infrequently3005K+ bought in past monthTypical: More Buying Choices,4.2 out of 5 stars,,,
674b3ce5c915b8d54b8dd372,"15.6"" FHD IPS Business Laptop, 32GB RAM 1TB SSD, AMD Ryzen 5(Beat i3-1215U, 4 Cores Up to 3.7GHz), 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, Wi-Fi 5, BT5.2, Numpad",$379.00$789.99,,,[],2024-11-30 16:26:59.281,0,$789.99,6500+ bought in past monthTypical price:,5.0 out of 5 stars,,,
674b3ce5c915b8d54b8dd374,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",$279.99$321.99,,,[],2024-11-30 16:26:59.282,0,$321.99,"39,30110K+ bought in past monthList: More Buying Choices",4.4 out of 5 stars,,,
674b3ce5c915b8d54b8dd376,"ASUS ROG Strix G16 (2024) Gaming Laptop, 16” 16:10 FHD 165Hz Display, NVIDIA® GeForce RTX™ 4060, Intel Core i7-13650HX, 16GB DDR5, 1TB PCIe Gen4 SSD, Wi-Fi 6E, Windows 11, G614JV-AS74","$1,099.99$1,399.99",,,[],2024-11-30 16:26:59.283,0,"$1,399.99","1,4516K+ bought in past monthList:",4.3 out of 5 stars,,,
674b3ce5c915b8d54b8dd378,"15.6 Inch Laptop with Office 365, 12GB RAM, 640GB Storage, 5305U Processor, HD Display, Newest Windows 11 Laptops Computer, Wi-Fi 5, Numpad, USB3.0, Type-C, Long Battery Life.NIMO 17.3 FHD Laptop, Intel 6 Core i3-1215U, 32GB RAM, 1TB SSD, (Beat i5-1135G7, Up to 4.4GHz), 65W Type-C, Fingerprint, Backlit Keyboard, IPS Business Computer, Numpad, Win 11NIMO 15.6 Laptop, 12th Gen Intel Core i3-1215U (Up to 4.4GHz, 6 Cores, Beat i5-1135G7), 32GB RAM 1TB SSD, IPS FHD Display, Fingerprint, Backlit Keyboard, Wi-Fi 6, BT5.2, Type C, Win 11Laptop Computer Windows Laptop 16GB DDR4 512GB M.2 SSD Traditional Laptop Computers 16-inch IPS FHD Windows11 WIFI5 BT5.0 HDMI Type-C USB3.2 Home Laptops Office Laptops","$359.99$1,199.99$449.99$799.99$399.99$549.99$359.99$1,299.99",,,[],2024-11-30 16:26:59.285,0,"$1,199.99$799.99$549.99$1,299.99",2300+ bought in past monthTypical: Save $60.008200+ bought in past monthList Price: Small BusinessShop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.5100+ bought in past monthTypical price: 6200+ bought in past monthTypical price:,3.0 out of 5 stars5.0 out of 5 stars5.0 out of 5 stars5.0 out of 5 stars,,,
674b3ce5c915b8d54b8dd37a,"ASUS 15.6” Vivobook Go Laptop, Intel Dual Core N4500, 4GB RAM, 128GB SSD, Windows 11 in S Mode, Star Black, L510KA-ES04",$219.00$229.99,,,[],2024-11-30 16:26:59.286,0,$229.99,"1,1666K+ bought in past monthList: More Buying Choices",4.1 out of 5 stars,,,
674b3ce5c915b8d54b8dd37c,"ASUS 2024 Vivobook Go 11.6” HD Laptop, Intel Dual Core N4500, Intel Graphics, 4GB, 128GB, Windows 11 Home in S Mode, Star Black, L210KA-ES04",$204.99$229.99,,,[],2024-11-30 16:26:59.287,0,$229.99,7283K+ bought in past monthList: Only 14 left in stock - order soon.More Buying Choices,4.1 out of 5 stars,,,
674b3ce5c915b8d54b8dd37e,"HP Lastest 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U (64GB RAM | 2T SSD), Numeric Keypad, Webcam, Window 11 Pro, MS Office Pro 2024","$799.99$1,799.98",,,[],2024-11-30 16:26:59.288,0,"$1,799.98",14100+ bought in past monthList Price:,4.9 out of 5 stars,,,
